link,product_name,image,origin,price,unit_price,vegetable_name,distance,category,agriculture,transformation,packaging,transport,distribution,consommation,carbon_footprint,bio,rank,transport_color
https://www.carrefour.fr/p/courge-butternut-3276550308621?t=1892, Courge butternut ,https://media.carrefour.fr/medias/ff86ef72ee6e3c00a9034f1465a1c72f/p_200x200/3276550308621-photosite-20151010-085322-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-potimarron-agroecologie-filiere-qualite-carrefour-3523680430952?t=1892, Courge potimarron agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/6605ad93930233cc99c88932c519cdf6/p_200x200/3523680430952-photosite-20190830-142649-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,False,1.0,green
https://www.carrefour.fr/p/legumes-anciens-panais-tompinanbourg-rutabaga-3276550143918?t=1892," Légumes anciens panais, tompinanbourg, rutabaga ",https://media.carrefour.fr/medias/441b90b2f47c37f0a61f8c8d27a58589/p_200x200/3276550143918-photosite-20150616-083433-0.jpg,France," 3,59 ", 3.59 € / KG ,Légume,0.0,"Rutabaga, cru",0.091697658,0.0,0.0,0.27356253,0.012217853,0.080351049,0.45782909,False,1.0,green
https://www.carrefour.fr/p/panais-bio-3523680354302?t=1892, Panais Bio ,https://media.carrefour.fr/medias/06674c027c3d33ba9c56bbcbac36c86c/p_200x200/3523680354302-photosite-20180427-161102-0.jpg,Espagne," 4,19 ", 4.19 € / U ,Panai,976.28,"Panais, cru",0.091697658,0.0,0.0,0.27356253,0.012217853,0.080351049,0.45782909,True,1.0,green
https://www.carrefour.fr/p/panais-vrac-3276556888295?t=1892, Panais vrac ,https://media.carrefour.fr/medias/012ee597869431aca08bb86fbd813ecc/p_200x200/3276556888295-photosite-20201006-163535-0.jpg,France," 2,99 ", 2.99 € / KG ,Panai,0.0,"Panais, cru",0.091697658,0.0,0.0,0.27356253,0.012217853,0.080351049,0.45782909,False,1.0,green
https://www.carrefour.fr/p/potimarron-bio-3523680257542?t=1892, Potimarron Bio ,https://media.carrefour.fr/medias/b7a21f55d47d380bad070ebaf19b7534/p_200x200/3523680257542-photosite-20160826-163503-0.jpg,France," 2,99 ", 3.32 € / KG ,Potimarron,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,True,1.0,green
https://www.carrefour.fr/p/potimarron-carrefour-bio-3523680257559?t=1892, Potimarron  BIO ,https://media.carrefour.fr/medias/8e0e2ddb2f983a96b5e4c5f9b87b605c/p_200x200/3523680257559-0.jpg,France," 2,99 ", 3.32 € / KG ,Potimarron,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,True,1.0,green
https://www.carrefour.fr/p/potimarron-bio-graines-de-paysan-3523680396647?t=1892, Potimarron Bio GRAINES DE PAYSAN ,https://media.carrefour.fr/medias/9878ec1371a937bba30bdfff192fd124/p_200x200/3523680396647-photosite-20190830-142547-0.jpg,France," 2,59 ", 2.59 € / U ,Potimarron,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,True,1.0,green
https://www.carrefour.fr/p/potimarron-3276550309277?t=1892, Potimarron ,https://media.carrefour.fr/medias/d49d0b2150683e6ea2f2e931b920ff2b/p_200x200/3276550309277-photosite-20150617-162641-0.jpg,France," 2,99 ", 2.99 € / U ,Potimarron,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,False,1.0,green
https://www.carrefour.fr/p/potimarron-en-cube-frais-eminces-3570250026336?t=1892, Potimarron en cube FRAIS EMINCES ,https://media.carrefour.fr/medias/b2a238e19a773891b9258f60121716e8/p_200x200/03570250026336-a1c1-s01.jpg,France," 3,19 ", 7.98 € / KG ,Potimarron,0.0,"Potimarron, pulpe, cru",0.2224172,0.0,0.0,0.27356253,0.018180592,0.080351049,0.5945113710000001,False,1.0,green
https://www.carrefour.fr/p/potiron-3000001030737?t=1892, Potiron ,https://media.carrefour.fr/medias/8044d433a3473387b129ef1ebcdaa581/p_200x200/3000001030737-photosite-20150617-162349-0.jpg,France," 1,51 ", 1.51 € / U ,Potiron,0.0,"Potiron, appertisé, égoutté",0.20462479,0.24484304,0.27462971,0.36438296,0.025298597,0.011022624,1.124801721,False,1.0,green
https://www.carrefour.fr/p/potiron-bio-tranche-carrefour-bio-3276550320012?t=1892, Potiron Bio tranche   BIO ,https://media.carrefour.fr/medias/3afee8e8e0cf363d8158833be2b2c22c/p_200x200/3276550320012-photosite-20151008-091518-0.jpg,France," 2,69 ", 2.69 € / KG ,Potiron,0.0,"Potiron, appertisé, égoutté",0.20462479,0.24484304,0.27462971,0.36438296,0.025298597,0.011022624,1.124801721,True,1.0,green
https://www.carrefour.fr/p/potiron-jack-o-lantern-3276550336259?t=1892, Potiron Jack O'Lantern ,https://media.carrefour.fr/medias/71718f8222ae39748f15db7d4363f42b/p_200x200/3276550336259-photosite-20190517-173725-0.jpg,France," 5,99 ", 5.99 € / U ,Potiron,0.0,"Potiron, appertisé, égoutté",0.20462479,0.24484304,0.27462971,0.36438296,0.025298597,0.011022624,1.124801721,False,1.0,green
https://www.carrefour.fr/p/rutabaga-vrac-3000000038611?t=1892, Rutabaga vrac ,https://media.carrefour.fr/medias/c1071c50ea42373fad6871562eeaff55/p_200x200/3000000038611-photosite-20201006-163515-0.jpg,France," 2,99 ", 2.99 € / KG ,Rutabaga,0.0,"Rutabaga, cru",0.091697658,0.0,0.0,0.27356253,0.012217853,0.080351049,0.45782909,False,1.0,green
https://www.carrefour.fr/p/blancs-de-poireaux-agroecologie-filiere-qualite-carrefour-3523680437326?t=1892, Blancs de poireaux AgroEcologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/32c19c3a074b357291115bcca3937b40/p_200x200/3523680437326-photosite-20201013-172026-0.jpg,France," 2,99 ", 5.98 € / KG ,Blanc,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,False,1.0,green
https://www.carrefour.fr/p/celeri-branche-3000001038047?t=1892, Céleri Branche ,https://media.carrefour.fr/medias/9daba6435d043433a5640ee22cf61e39/p_200x200/3000001038047-0.jpg,France," 3,09 ", 3.09 € / U ,Céleri,0.0,"Céleri branche, appertisé, égoutté",0.39264062,0.36125895,0.25915577,0.31893432,0.023875551,0.011022624,1.366887835,False,1.0,green
https://www.carrefour.fr/p/chou-rouge-bio-demi-3276550318699?t=1892, Chou rouge bio demi ,https://media.carrefour.fr/medias/00642f3c85c63a66b359fe469fb9977a/p_200x200/3276550318699-photosite-20180427-161333-0.jpg,France," 2,29 ", 4.58 € / KG ,Chou,0.0,"Chou rouge, bouilli/cuit à l'eau",0.42701136,0.0,0.31466964,0.33358541,0.021234931,0.20567787,1.302179211,True,1.0,green
https://www.carrefour.fr/p/chou-blanc-choudou-3276550375777?t=1892, Chou blanc Choudou ,https://media.carrefour.fr/medias/cb0eda32a61336098f98b38f1cfa4182/p_200x200/3276550375777-photosite-20180427-160831-0.jpg,Portugal," 3,99 ", 3.99 € / U ,Chou,1120.74,"Chou blanc, cru",0.2887263,0.0,0.0,0.27356253,0.018180592,0.080351049,0.660820471,False,1.0,green
https://www.carrefour.fr/p/chou-vert-3000001038528?t=1892, Chou vert ,https://media.carrefour.fr/medias/c3b6c6b6a848390fa2ce72e816e6bb4c/p_200x200/3000001038528-photosite-20180701-091745-0.jpg,France," 2,29 ", 2.29 € / U ,Chou,0.0,"Chou vert, cru",0.35608494,0.0,0.0,0.27356253,0.018180592,0.21426946,0.8620975220000001,False,1.0,green
https://www.carrefour.fr/p/chou-rouge-3000001038511?t=1892, Chou rouge ,https://media.carrefour.fr/medias/9213a598e2d43d3e953bf9d04314c099/p_200x200/3000001038511-photosite-20160318-163712-0.jpg,France," 2,29 ", 2.29 € / U ,Chou,0.0,"Chou rouge, bouilli/cuit à l'eau",0.42701136,0.0,0.31466964,0.33358541,0.021234931,0.20567787,1.302179211,False,1.0,green
https://www.carrefour.fr/p/chou-blanc-3000001038504?t=1892, Chou blanc ,https://media.carrefour.fr/medias/f9feec0838a03f2f8bdae73bf31a1031/p_200x200/3000001038504-photosite-20150616-083335-0.jpg,France," 2,29 ", 2.29 € / U ,Chou,0.0,"Chou blanc, cru",0.2887263,0.0,0.0,0.27356253,0.018180592,0.080351049,0.660820471,False,1.0,green
https://www.carrefour.fr/p/chou-de-bruxelles-3523680388697?t=1892, Chou de Bruxelles ,https://media.carrefour.fr/medias/fb50dea34eb230458b217c55c5539563/p_200x200/3523680388697-photosite-20190517-173926-0.jpg,France," 2,39 ", 3.19 € / KG ,Chou,0.0,"Chou de Bruxelles, appertisé, égoutté",0.28627235,0.20504433,0.25915577,0.32084228,0.023875551,0.011022624,1.1062129049999998,False,1.0,green
https://www.carrefour.fr/p/chou-fleur-bio-carrefour-bio-3276554860316?t=1892, Chou-fleur Bio  BIO ,https://media.carrefour.fr/medias/cf5eec919ed038c98bef7d7e0d11ae17/p_200x200/3276554860316-photosite-20211008-074036-0.jpg,France," 3,79 ", 3.79 € / U ,Chou-fleur,0.0,"Chou-fleur, cru",0.35608494,0.0,0.0,0.27356253,0.025513693,0.080351049,0.735512212,True,1.0,green
https://www.carrefour.fr/p/mini-navet-prince-de-bretagne-3523680403031?t=1892, Mini navet PRINCE DE BRETAGNE ,https://media.carrefour.fr/medias/17008aa6cb3932a786e4e9ef49dcb144/p_200x200/3523680403031-photosite-20191105-164007-0.jpg,Origine pays tiers," 4,99 ", 4.99 € / U ,Mini,,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navet-boule-or-3276550444534?t=1892, Navet boule or ,https://media.carrefour.fr/medias/bd208e4afb483ba5b79380f154f154fe/p_200x200/3276550444534-photosite-20200616-163312-0.jpg,Origine c.e.e.," 1,90 ", 3.80 € / KG ,Navet,,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navet-rond-3276554576606?t=1892, navet rond ,https://media.carrefour.fr/medias/68f3cf21916f3831a69b88b2d79a23e1/p_200x200/3276554576606-0.jpg,France," 2,69 ", 2.69 € / KG ,Navet,0.0,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navets-boule-d-or-vrac-3276550244219?t=1892, Navets boule d'or vrac ,https://media.carrefour.fr/medias/29d9157c2fd830478ba57307a95846ce/p_200x200/3276550244219-photosite-20170804-160802-0.jpg,France," 1,64 ", 3.29 € / KG ,Navet,0.0,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navets-botte-fanes-3276556651042?t=1892, Navets botte fanes ,https://media.carrefour.fr/medias/07f1f2d76f03303b9433c27ab2b42ec9/p_200x200/3276556651042-photosite-20160318-163740-0.jpg,France," 2,99 ", 2.99 € / U ,Navet,0.0,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navets-ronds-violets-vrac-3000000039151?t=1892, Navets ronds violets vrac ,https://media.carrefour.fr/medias/c60dd218082139ea914631d75c779bd6/p_200x200/3000000039151-0.jpg,France," 0,67 ", 2.69 € / KG ,Navet,0.0,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,False,1.0,green
https://www.carrefour.fr/p/navets-bio-3270190010166?t=1892, Navets Bio ,https://media.carrefour.fr/medias/45b9cb50484d39d0ac844f41aa416739/p_200x200/3270190010166-0.jpg,France," 2,39 ", 4.78 € / KG ,Navet,0.0,"Navet, cuit",0.095218849,0.0,0.2604107,0.29653096,0.012687019,0.13820644,0.8030539680000001,True,1.0,green
https://www.carrefour.fr/p/poireau-vrac-bio-3276552726386?t=1892, Poireau vrac Bio ,https://media.carrefour.fr/medias/8858ee71c18038abb362e8c32a8f61e0/p_200x200/3276552726386-0.jpg,France," 3,99 ", 3.99 € / KG ,Poireau,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,True,1.0,green
https://www.carrefour.fr/p/poireaux-bio-carrefour-bio-3276550020387?t=1892, Poireaux Bio   BIO ,https://media.carrefour.fr/medias/59358b1841a73a878e49a24b5f7ceaca/p_200x200/3276550020387-photosite-20211008-074059-0.jpg,France," 3,49 ", 4.65 € / KG ,Poireaux,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,True,1.0,green
https://www.carrefour.fr/p/poireaux-bio-3276552176648?t=1892, Poireaux Bio ,https://media.carrefour.fr/medias/9b904d90cec4351d9dd1d3fe01cebb32/p_200x200/3276552176648-photosite-20140416-171124-0.jpg,France," 3,49 ", 4.65 € / KG ,Poireaux,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,True,1.0,green
https://www.carrefour.fr/p/poireaux-3276554577610?t=1892, Poireaux ,https://media.carrefour.fr/medias/b5067d776eab3a89918c3d26a2251d3a/p_200x200/3000013026643-photosite-20150617-162446-0.jpg,France," 5,38 ", 1.79 € / KG ,Poireaux,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,False,1.0,green
https://www.carrefour.fr/p/poireaux-botte-3276555822443?t=1892, Poireaux botte ,https://media.carrefour.fr/medias/46abcec6043531c1941c606aa572a897/p_200x200/3276555822443-photosite-20160318-163821-0.jpg,France," 1,99 ", 1.99 € / KG ,Poireaux,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,False,1.0,green
https://www.carrefour.fr/p/poireaux-vrac-3000000026649?t=1892, Poireaux vrac ,https://media.carrefour.fr/medias/d0e6e60372243d1d91df3ad9df9d5ebe/p_200x200/3000000026649-photosite-20191025-131900-0.jpg,France," 2,19 ", 2.19 € / KG ,Poireaux,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,False,1.0,green
https://www.carrefour.fr/p/pot-au-feu-de-legumes-carotte-blanc-de-poireaux-bouquet-garni-navet-oignon-3276554779090?t=1892, Pot au feu de légumes carotte/blanc de poireaux/bouquet garni/navet/oignon ,https://media.carrefour.fr/medias/4bcfe48e168a37319fb4fd8f882b5814/p_200x200/3276554779090-photosite-20150616-082823-0.jpg,France," 2,99 ", 2.99 € / KG ,Pot,0.0,"Poireau, cru",0.40243746,0.0,0.0,0.27356253,0.012514646,0.080351049,0.768865685,False,1.0,green
https://www.carrefour.fr/p/oignon-sunion-3523680474659?t=1892, Oignon SUNION ,https://media.carrefour.fr/medias/ccc3b4cd410b3ed896e20e0c0333ab8f/p_200x200/3523680474659-0.jpg,France," 2,19 ", 6.26 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignon-jaune-agroecologie-filiere-qualite-carrefour-3523680482180?t=1892, Oignon jaune agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/634a7d2b99e732679d22b78db37fd7b5/p_200x200/3523680482180-0.jpg,France," 2,59 ", 2.59 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignon-saucier-filiere-qualite-carrefour-3523680482197?t=1892, Oignon saucier FILIERE QUALITE  ,https://media.carrefour.fr/medias/d8ef2dcabda636e79fe49784f20b130c/p_200x200/3523680482197-0.jpg,France," 2,59 ", 7.40 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignon-en-grappe-3523680482227?t=1892, Oignon en grappe ,https://media.carrefour.fr/medias/7657d98c0c5d3aabacd690738ce3cda8/p_200x200/3523680482227-0.jpg,France," 5,99 ", 5.99 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignon-rouge-carrefour-le-marche-3523680482296?t=1892, Oignon rouge  LE MARCHE ,https://media.carrefour.fr/medias/1e5101a1b16339feb04b8b4574239a14/p_200x200/3523680482296-0.jpg,France," 2,49 ", 4.98 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignon-jaune-vrac-bio-3276552726454?t=1892, Oignon jaune vrac Bio ,https://media.carrefour.fr/medias/a7403e2a2a8135b0ae0afec103f324e9/p_200x200/3276552726454-photosite-20200918-172624-0.jpg,France," 3,29 ", 3.29 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,2.0,jaune
https://www.carrefour.fr/p/oignon-rouge-vrac-bio-3276552726478?t=1892, Oignon rouge vrac Bio ,https://media.carrefour.fr/medias/3ebed0b956bf3ca7812c338de832e8e4/p_200x200/3276552726478-photosite-20200918-172544-0.jpg,France," 3,99 ", 3.99 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,2.0,jaune
https://www.carrefour.fr/p/oignon-jaune-grappe-3276554575562?t=1892, Oignon jaune grappe ,https://media.carrefour.fr/medias/12025a58275a3cd19c1944793570d000/p_200x200/3276554575562-photosite-20190524-044119-0.jpg,France," 5,99 ", 5.99 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignon-jaune-sans-residu-de-pesticide-3523680396036?t=1892, Oignon jaune sans résidu de pesticide ,https://media.carrefour.fr/medias/60fd7dbf81433ff7b2b312afde80ff46/p_200x200/3523680396036-photosite-20190517-173932-0.jpg,France," 2,55 ", 2.55 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-blancs-botte-3276556006446?t=1892, Oignons blancs botte ,https://media.carrefour.fr/medias/a409686bc9993e1dad9b176bdc6b7a0d/p_200x200/3276556006446-photosite-20160318-163611-0.jpg,France," 2,49 ", 2.49 € / U ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-jaunes-supreme-3523680262836?t=1892, Oignons jaunes Suprême ,https://media.carrefour.fr/medias/cd926e27767231f3ad905927580ee121/p_200x200/3523680262836-photosite-20211217-132015-1.jpg,France," 3,29 ", 8.22 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-rouges-supreme-3523680262850?t=1892, Oignons rouges Suprême ,https://media.carrefour.fr/medias/e84a81d1a9c9318bba81e0f4547e997d/p_200x200/3523680262850-photosite-20211217-13750-1.jpg,France," 3,29 ", 10.28 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-roses-bio-carrefour-bio-3523680410213?t=1892, Oignons roses Bio  BIO ,https://media.carrefour.fr/medias/4f7efdd4cc5f357c8a0d69efd97ae4ad/p_200x200/3523680410213-photosite-20190605-152431-0.jpg,France," 2,99 ", 5.98 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,2.0,jaune
https://www.carrefour.fr/p/oignons-doux-des-cevennes-aop-reflets-de-france-3523680416017?t=1892, Oignons doux des Cévennes AOP REFLETS DE FRANCE ,https://media.carrefour.fr/medias/dfb482dd613636edb29d23d84e02314d/p_200x200/3523680416017-photosite-20191217-162444-0.jpg,France," 4,09 ", 10.76 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-rouges-sans-residus-de-pesticides-3523680425002?t=1892, Oignons rouges sans résidus de pesticides ,https://media.carrefour.fr/medias/bf7aee40ffd13b61a0eed805068237f1/p_200x200/3523680425002-photosite-20191224-163834-0.jpg,France," 3,19 ", 6.38 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-rouges-bio-3523680425132?t=1892, Oignons rouges Bio ,https://media.carrefour.fr/medias/abed49b9eba335e1b10a9eecfccf459b/p_200x200/3523680425132-0.jpg,France," 2,99 ", 5.98 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,2.0,jaune
https://www.carrefour.fr/p/oignons-jaunes-sans-residus-de-pesticides-3523680434776?t=1892, Oignons jaunes sans résidus de pesticides ,https://media.carrefour.fr/medias/6b19a991be133134bb3b9d89b8658e6a/p_200x200/3523680434776-photosite-20200124-181725-0.jpg,France," 2,79 ", 2.79 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-saucier-sans-residus-de-pesticides-3523680434813?t=1892, Oignons saucier sans residus de pesticides ,https://media.carrefour.fr/medias/fb8fa32997d63fdd90e26dc04294100b/p_200x200/3523680434813-photosite-20191224-163847-0.jpg,France," 2,79 ", 7.97 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-jaune-en-grappe-sans-residus-de-pesticides-3523680434837?t=1892, Oignons jaune en grappe sans residus de pesticides ,https://media.carrefour.fr/medias/581c5653656d3519a6ab61961eb7327d/p_200x200/3523680434837-photosite-20191224-163850-0.jpg,France," 6,19 ", 6.19 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-rouge-3523680469747?t=1892, Oignons rouge ,https://media.carrefour.fr/medias/dc7925ce64cf3b46b808e3333ec82ddb/p_200x200/3523680469747-0.jpg,France," 0,99 ", 1.98 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,1.0,green
https://www.carrefour.fr/p/oignons-jaunes-filiere-qualite-carrefour-3523680482289?t=1892, Oignons jaunes FILIERE QUALITE  ,https://media.carrefour.fr/medias/e99fa230ff09359abe1182fb8678437c/p_200x200/3523680482289-0.jpg,France," 1,79 ", 1.49 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-jaunes-simpl-3523680493407?t=1892, Oignons jaunes SIMPL ,https://media.carrefour.fr/medias/b2406712147435d086bd3efc1612a739/p_200x200/3523680493407-0.jpg,France," 2,49 ", 1.24 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,2.0,jaune
https://www.carrefour.fr/p/oignons-sunions-qui-ne-font-pas-pleurer-3523680507869?t=1892, Oignons Sunions qui ne font pas pleurer ,https://media.carrefour.fr/medias/7f4dcf79650338d3bf9f4595b0852fd1/p_200x200/3523680507869-0.jpg,France," 3,69 ", 7.38 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,3.0,orange
https://www.carrefour.fr/p/oignons-orion-qui-ne-font-pas-pleurer-3523680507876?t=1892, Oignons Orion qui ne font pas pleurer ,https://media.carrefour.fr/medias/0016f1b5d4b932ee9c2c6d0bf4c7e2d1/p_200x200/3523680507876-0.jpg,France," 3,39 ", 6.78 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-jaune-vrac-3000000041185?t=1892, Oignons jaune vrac ,https://media.carrefour.fr/medias/5b35d48684b9300491973d9df3e26314/p_200x200/3000000041185-0.jpg,France," 0,89 ", 2.99 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-jaunes-3000015048100?t=1892, Oignons jaunes ,https://media.carrefour.fr/medias/12c9aa8d40b83094b022daba6870887e/p_200x200/3000015048100-photosite-20150616-083444-0.jpg,France," 5,99 ", 1.20 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-jaunes-bio-carrefour-bio-3270190214946?t=1892, Oignons jaunes Bio   BIO ,https://media.carrefour.fr/medias/3ba1f560f9933f0f962a764945b4195f/p_200x200/3270190214946-photosite-20211008-074047-0.jpg,France," 2,69 ", 2.69 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,,
https://www.carrefour.fr/p/oignons-jaunes-bio-carrefour-bio-3276550103868?t=1892, Oignons jaunes Bio  BIO ,https://media.carrefour.fr/medias/13ff76d530303fca9d17556aec8319c2/p_200x200/3276550103868-photosite-20211008-074230-0.jpg,France," 2,49 ", 2.08 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,,
https://www.carrefour.fr/p/oignons-jaunes-petit-prix-3276550374534?t=1892, Oignons jaunes  PETIT PRIX ,https://media.carrefour.fr/medias/c0ea97f78e1233878da774eb67e3cc93/p_200x200/3276550374534-photosite-20150616-083212-0.jpg,France," 2,69 ", 1.34 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-saucier-3276554574572?t=1892, Oignons Saucier ,https://media.carrefour.fr/medias/783072fbb55d33eeaec2096961103dc5/p_200x200/3276554574572-photosite-20150624-182729-0.jpg,France," 1,79 ", 3.58 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-rouges-3276554577931?t=1892, Oignons rouges ,https://media.carrefour.fr/medias/d3deaefc8f863934a876f41bc5f5d1c2/p_200x200/3276554577931-photosite-20160318-163626-0.jpg,France," 2,49 ", 4.98 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
