code	producer_product_id	producer_version_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_sv	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	omega-3-fat_value	omega-3-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	eicosapentaenoic-acid_value	eicosapentaenoic-acid_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	beta-carotene_value	beta-carotene_unit	vitamin-e_value	vitamin-e_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b9_value	vitamin-b9_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	manganese_value	manganese_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_specified	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_specified	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_specified	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_weight_specified	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_es	warning_fr	warning_it	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_grade_producer	recipe_idea_fr	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_data.missing_key_data	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3326509409128			fr				Oignon jaune												1 kg						"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries			France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
8412276410827			fr				Courgette filet												1 kg		Filet	en:net	Montivel	montivel	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Courgettes, Courgettes fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:zucchini,en:fresh-zucchini			France	en:france	Grand Frais	grand-frais	0		Espagne	en:spain													courgettes								on	100g	100g																																																																en:net																																											en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		12	-1	0	0									
8412276978280			fr				Brocoli Bio												500 g		Sec, Ambiant	en:dry,fr:ambiant	Bouquet bio	bouquet-bio	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Brocolis, Brocolis frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:broccoli,en:fresh-broccoli	Bio, Bio européen, Catégorie I, ES-ECO-024-MU, Agriculture UE, AB Agriculture Biologique	en:organic,en:eu-organic,en:class-i,en:es-eco-024-mu,en:eu-agriculture,fr:ab-agriculture-biologique	France	en:france			0		Espagne	en:spain																						100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	12	-15	1	15									App - yuka, Apps
3760118121154			fr				Radis Equeutes												180 g				Top Légumes	top-legumes	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Radis, Radis rouges, Radis roses frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:radishes,en:red-radishes,en:fresh-red-radishes			France	en:france			0		France	en:france																					on	100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	19	-15	1	0									App - yuka, Apps
3606760066002			fr				Poivrons trois couleurs Origine ESPAGNE												500 g				Alternea	alternea	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Poivrons, Poivrons frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:sweet-peppers,en:fresh-sweet-peppers			France	en:france			0		Espagne	en:spain													Poivron									100g	100g			25	kcal	4.7	g	0	g	4.8	g	1.32	g			0.92	g	0	g	0	g			25	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-5	not-applicable	1	12	-15	1	0									App - yuka, Apps
3760133320075			fr				Asperge fraiche												100 g				Earth Exotics	earth-exotics	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Légumes tiges, Asperges, Aliments à base de plantes frais, Légumes frais, Asperges fraîches, Asperges vertes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:vegetable-rods,en:asparagus,en:fresh-plant-based-foods,en:fresh-vegetables,en:fresh-asparagus,en:green-asparagus			France	en:france			0																Asperge fraîche									100g	100g			25	kcal	0.2	g	0.1	g	3.5	g	0.1	g	1	g	2.2	g	0.1	g	0.04	g			25	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-7	not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760130212328			fr				Champignons de Paris												200 g						"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms	Bio, Bio européen, FR-BIO-16	en:organic,en:eu-organic,en:fr-bio-16	France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	15									App - yuka, Apps
3760130211840			fr				Champignon Paris												200 g				Maison Vialade	maison-vialade	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms	Bio, Bio européen, FR-BIO-16	en:organic,en:eu-organic,en:fr-bio-16	France	en:france			0		France	en:france								EMB 66136BZ	emb-66136bz												on	100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	19	-15	1	15									App - yuka, Apps
3760147735001			fr				Betteraves rouges									"betteraves épluchées, cuites à la vapeur et stérilisées sous vide"			500 g		Plastique, Sachet	en:plastic,en:bag	Cormoreche	cormoreche	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes préparés, Légumes cuits, Légumes frais, Betteraves, Betteraves rouges cuites, Betteraves sous vide"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:meals,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:prepared-vegetables,en:cooked-vegetables,en:fresh-vegetables,en:beet,en:cooked-beetroots,fr:betteraves-sous-vide	Sans conservateurs, Fabriqué en France	en:no-preservatives,en:made-in-france	France	en:france			0		France	en:france				France	france			EMB 01249 E	emb-01249e				betteraves rouges									100g	100g	180	kJ	43	kcal	0.1	g	0	g	7.2	g	6.7	g	2.3	g	2.3	g	0.13	g	0.052	g			180	kJ																																								en:bag	en:plastic																																									www.cormoreche.fr	en:vegetables	en:fruits-and-vegetables,en:vegetables	3	en:3-processed-foods	a	-7	not-applicable		19	-10	1	0									App - yuka, Apps, App - Open Food Facts
20253448			fr				Navets														Filet	en:net	Côté Marché	cote-marche	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Navet, Navets frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:turnip,en:fresh-turnips			France	en:france	Lidl	lidl	0																Navets									100g	100g			28	kcal	0.1	g	0	g	6	g	3.8	g	0	g	0.9	g	0.16	g	0.064	g			28	kcal																																					100	%		en:net																																											en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-5	not-applicable		-5	-1	0	0									App - yuka, Apps
3760268150462			fr				Champignon de paris																		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris émincés"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:sliced-champignon-mushrooms			France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760114469991			fr				Epinards a cuire												500 g						"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes-feuilles, Légumes frais, Épinards, Épinards frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:leaf-vegetables,en:fresh-vegetables,en:spinachs,en:fresh-spinachs			France	en:france			0																								on	100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760045775000			fr				Champignons De Paris 500 g												500gr	500g	Barquette	en:tray	Renaud champignons	renaud-champignons	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms			France	en:france	marche u	marche-u	0		France	en:france																						100g	100g																																																																en:tray																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-10	0	0									App - yuka, Apps
3760045772054			fr				Champignons de Paris blanc												200.0 g		Boîte	en:box			"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms			France	en:france			0																									100g	100g																																																																en:box																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		-5	-10	0	0									App - yuka, Apps
3760045772061			fr				Champignons de Paris émincés												200 g						"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris émincés"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:sliced-champignon-mushrooms			France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760045771002			fr				Champignons de Paris entiers																		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms			France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760045771057			fr				Champignons de paris																		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms			France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760045772047			fr				Champignons de Paris émincés												200 g				Les Petits Renaud	les-petits-renaud	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Aliments à base de fruits et de légumes, Aliments à base de plantes en conserve, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons en conserve, Champignons de Paris, Champignons de Paris en conserve, Champignons frais, Champignons de Paris émincés"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:canned-mushrooms,en:champignon-mushrooms,en:canned-champignon-mushrooms,en:fresh-mushrooms,en:sliced-champignon-mushrooms	Bio	en:organic	France	en:france			0																Champiqnons de Paris émincés  A laver Origine: France Categorie, I calibre: M Poids net: 200g									100g	100g			0	kcal	0		0		0		0		0		0		0		0	g			0	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	b	0	not-applicable	1	-5	-15	1	0									App - yuka, Apps
3760056530926			fr				Poireaux coupés												750 g		Sachet plastique	fr:sachet-plastique	Planète Végétal	planete-vegetal	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Légumes tiges, Aliments à base de plantes frais, Légumes frais, Poireaux, Poireaux frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:vegetable-rods,en:fresh-plant-based-foods,en:fresh-vegetables,en:leeks,en:fresh-leeks	Haute Valeur Environnementale	fr:haute-valeur-environnementale	France	en:france	Auchan	auchan	0		France	en:france								EMB 33122M	emb-33122m				Poireaux								on	100g	100g																																																																en:bag	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		19	-10	1	10									App - yuka, Apps, App - Open Food Facts
6166000002124			fr				Haricots verts très fins												500 g		Plastique, Barquette	en:plastic,en:tray	Fine Exporters	fine-exporters	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Aliments à base de fruits et de légumes, Légumineuses, Légumes et dérivés, Frais, Aliments à base de plantes frais, Haricots verts, Légumineuses frais, Légumes frais, Haricots verts frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:fruits-and-vegetables-based-foods,en:legumes,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:green-beans,en:fresh-legumes,en:fresh-vegetables,en:fresh-green-beans	Catégorie I	en:class-i	France	en:france			0		Kenya	en:kenya													Haricot vert									100g	100g																																																																en:tray	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		-5	-10	1	0									App - yuka, Apps
7610632982310			fr				Haricots fin												250 g				Migros	migros	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Aliments à base de fruits et de légumes, Légumineuses, Légumes et dérivés, Frais, Aliments à base de plantes frais, Haricots verts, Légumineuses frais, Légumes frais, Haricots verts frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:fruits-and-vegetables-based-foods,en:legumes,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:green-beans,en:fresh-legumes,en:fresh-vegetables,en:fresh-green-beans			France, Suisse	en:france,en:switzerland	Migros	migros	0		Kenya	en:kenya																						100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases
7610632962152			de	Choux de Bruxelles															500 g				Migros	migros	Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Frische Nahrungsmittel, Frische pflanzliche Lebensmittel, Frisches Gemüse, Rosenkohl, Frischer Rosenkohl	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:brussels-sprouts,en:fresh-brussels-sprouts			Frankreich, Schweiz	en:france,en:switzerland	Migros	migros	0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									
